load_scenario,load_scenario_idx,horizon_step,load,p_mw,q_mvar
4,22342,0,7,0.006360144358126263,0.0
4,22342,0,8,21.7975707245214,12.265751661934075
4,22342,0,9,7.328522224979515,4.722825433875688
4,22342,0,10,2.507776738175295,1.2897137510615804
4,22342,0,11,4.266414965846054,1.1190596631727354
4,22342,0,12,12.020424094584278,5.16433035174732
4,22342,0,13,10.740761763110545,3.6042824708424646
5,22343,0,0,0.002075140063976022,0.0
5,22343,0,1,17.450148521905597,10.212759734018483
5,22343,0,2,58.31449204990612,11.761946379492741
5,22343,0,3,36.70772244400571,-2.994981538318458
5,22343,0,4,5.1255098438759426,1.0790547039738827
5,22343,0,5,9.074586159733027,6.0767318033926525
5,22343,0,6,0.002075140063976022,0.0
5,22343,0,7,0.002075140063976022,0.0
5,22343,0,8,21.033198941935005,11.835630591054953
5,22343,0,9,7.195484092650696,4.637089748597115
5,22343,0,10,2.4365963697277833,1.2531067044314315
5,22343,0,11,4.118842497177822,1.0803521304072978
5,22343,0,12,11.754486246890364,5.050075572738082
5,22343,0,13,10.560387619879489,3.543754234858889
6,22344,0,0,-0.003614019204434271,-0.0
6,22344,0,1,16.953300460514622,9.921977688872614
6,22344,0,2,55.63140578189127,11.220771866835817
6,22344,0,3,35.309453521591564,-2.8808968354436635
6,22344,0,4,5.054855015771988,1.0641800033204185
6,22344,0,5,8.774969318191502,5.876095525574667
6,22344,0,6,-0.003614019204434271,-0.0
6,22344,0,7,-0.003614019204434271,-0.0
6,22344,0,8,20.585201705971734,11.583537231156976
6,22344,0,9,6.849936320428281,4.414403406498225
6,22344,0,10,2.396431023724422,1.2324502407725602
6,22344,0,11,3.9677292929695893,1.040715880123171
6,22344,0,12,11.445448539542344,4.917303816988563
6,22344,0,13,10.300775408922883,3.4566360432627126
7,22345,0,0,0.012071509556548676,0.0
7,22345,0,1,16.624415833121855,9.729496823992976
7,22345,0,2,56.202927204520236,11.336046888385185
7,22345,0,3,33.36859010137405,-2.722541870195791
7,22345,0,4,4.877426674206099,1.0268266682539156
7,22345,0,5,8.47483147001713,5.675110359386471
